frame.number,frame.time,wlan.sa,wlan.seq,frame.len,radiotap.dbm_antsignal,is_synthetic
1,"Jun  5, 2025 00:34:41.206714886 CEST",f2:42:89:7e:73:bd,1972,458,-67.0,
19,"Jun  5, 2025 00:34:41.312235218 CEST",f2:42:89:7e:73:bd,1973,458,-66.0,
27,"Jun  5, 2025 00:34:41.409265364 CEST",f2:42:89:7e:73:bd,1974,458,-66.0,
33,"Jun  5, 2025 00:34:41.513380140 CEST",f2:42:89:7e:73:bd,1975,458,-67.0,
48,"Jun  5, 2025 00:34:41.621071907 CEST",f2:42:89:7e:73:bd,1976,458,-67.0,
54,"Jun  5, 2025 00:34:41.716326199 CEST",f2:42:89:7e:73:bd,1977,458,-66.0,
60,"Jun  5, 2025 00:34:41.822282620 CEST",f2:42:89:7e:73:bd,1978,458,-67.0,
65,"Jun  5, 2025 00:34:41.924152208 CEST",f2:42:89:7e:73:bd,1979,458,-67.0,
67,"Jun  5, 2025 00:34:42.033652795 CEST",f2:42:89:7e:73:bd,1980,458,-66.0,
72,"Jun  5, 2025 00:34:42.126032210 CEST",f2:42:89:7e:73:bd,1981,458,-66.0,
78,"Jun  5, 2025 00:34:42.228459341 CEST",f2:42:89:7e:73:bd,1982,458,-67.0,
87,"Jun  5, 2025 00:34:42.433483038 CEST",f2:42:89:7e:73:bd,1984,458,-66.0,
110,"Jun  5, 2025 00:34:42.641151975 CEST",f2:42:89:7e:73:bd,1986,458,-68.0,
115,"Jun  5, 2025 00:34:42.741916674 CEST",f2:42:89:7e:73:bd,1987,458,-68.0,
143,"Jun  5, 2025 00:34:42.845720377 CEST",f2:42:89:7e:73:bd,1988,458,-68.0,
150,"Jun  5, 2025 00:34:42.945487184 CEST",f2:42:89:7e:73:bd,1989,458,-67.0,
156,"Jun  5, 2025 00:34:43.048637242 CEST",f2:42:89:7e:73:bd,1990,458,-68.0,
160,"Jun  5, 2025 00:34:43.256586381 CEST",f2:42:89:7e:73:bd,1992,458,-67.0,
164,"Jun  5, 2025 00:34:43.356605595 CEST",f2:42:89:7e:73:bd,1993,458,-67.0,
170,"Jun  5, 2025 00:34:43.457234523 CEST",f2:42:89:7e:73:bd,1994,458,-69.0,
172,"Jun  5, 2025 00:34:43.560913070 CEST",f2:42:89:7e:73:bd,1995,458,-67.0,
174,"Jun  5, 2025 00:34:43.662886792 CEST",f2:42:89:7e:73:bd,1996,458,-67.0,
176,"Jun  5, 2025 00:34:43.768530603 CEST",f2:42:89:7e:73:bd,1997,458,-67.0,
179,"Jun  5, 2025 00:34:43.866843314 CEST",f2:42:89:7e:73:bd,1998,458,-67.0,
190,"Jun  5, 2025 00:34:44.073258110 CEST",f2:42:89:7e:73:bd,2000,458,-68.0,
205,"Jun  5, 2025 00:34:44.174976702 CEST",f2:42:89:7e:73:bd,2001,458,-67.0,
211,"Jun  5, 2025 00:34:44.276421935 CEST",f2:42:89:7e:73:bd,2002,458,-67.0,
216,"Jun  5, 2025 00:34:44.381179949 CEST",f2:42:89:7e:73:bd,2003,458,-68.0,
226,"Jun  5, 2025 00:34:44.484751290 CEST",f2:42:89:7e:73:bd,2004,458,-67.0,
228,"Jun  5, 2025 00:34:44.586060123 CEST",f2:42:89:7e:73:bd,2005,458,-68.0,
232,"Jun  5, 2025 00:34:44.685927571 CEST",f2:42:89:7e:73:bd,2006,458,-68.0,
246,"Jun  5, 2025 00:34:44.789099909 CEST",f2:42:89:7e:73:bd,2007,458,-68.0,
251,"Jun  5, 2025 00:34:44.892971148 CEST",f2:42:89:7e:73:bd,2008,458,-68.0,
261,"Jun  5, 2025 00:34:44.994235841 CEST",f2:42:89:7e:73:bd,2009,458,-68.0,
263,"Jun  5, 2025 00:34:45.099319246 CEST",f2:42:89:7e:73:bd,2010,458,-67.0,
267,"Jun  5, 2025 00:34:45.207116334 CEST",f2:42:89:7e:73:bd,2011,458,-68.0,
269,"Jun  5, 2025 00:34:45.300291450 CEST",f2:42:89:7e:73:bd,2012,458,-67.0,
284,"Jun  5, 2025 00:34:45.402687782 CEST",f2:42:89:7e:73:bd,2013,458,-67.0,
290,"Jun  5, 2025 00:34:45.506737256 CEST",f2:42:89:7e:73:bd,2014,458,-68.0,
294,"Jun  5, 2025 00:34:45.607526051 CEST",f2:42:89:7e:73:bd,2015,458,-66.0,
297,"Jun  5, 2025 00:34:45.711924382 CEST",f2:42:89:7e:73:bd,2016,458,-67.0,
299,"Jun  5, 2025 00:34:45.813821209 CEST",f2:42:89:7e:73:bd,2017,458,-67.0,
301,"Jun  5, 2025 00:34:45.914687178 CEST",f2:42:89:7e:73:bd,2018,458,-67.0,
314,"Jun  5, 2025 00:34:46.018404557 CEST",f2:42:89:7e:73:bd,2019,458,-67.0,
325,"Jun  5, 2025 00:34:46.121702399 CEST",f2:42:89:7e:73:bd,2020,458,-67.0,
328,"Jun  5, 2025 00:34:46.224296102 CEST",f2:42:89:7e:73:bd,2021,458,-67.0,
349,"Jun  5, 2025 00:34:46.325162700 CEST",f2:42:89:7e:73:bd,2022,458,-68.0,
359,"Jun  5, 2025 00:34:46.428747590 CEST",f2:42:89:7e:73:bd,2023,458,-68.0,
371,"Jun  5, 2025 00:34:46.530129686 CEST",f2:42:89:7e:73:bd,2024,458,-66.0,
376,"Jun  5, 2025 00:34:46.631569401 CEST",f2:42:89:7e:73:bd,2025,458,-67.0,
380,"Jun  5, 2025 00:34:46.735514673 CEST",f2:42:89:7e:73:bd,2026,458,-68.0,
390,"Jun  5, 2025 00:34:46.836410743 CEST",f2:42:89:7e:73:bd,2027,458,-66.0,
399,"Jun  5, 2025 00:34:46.942659101 CEST",f2:42:89:7e:73:bd,2028,458,-68.0,
401,"Jun  5, 2025 00:34:47.041989400 CEST",f2:42:89:7e:73:bd,2029,458,-68.0,
405,"Jun  5, 2025 00:34:47.144196810 CEST",f2:42:89:7e:73:bd,2030,458,-68.0,
410,"Jun  5, 2025 00:34:47.246061999 CEST",f2:42:89:7e:73:bd,2031,458,-68.0,
413,"Jun  5, 2025 00:34:47.350575010 CEST",f2:42:89:7e:73:bd,2032,458,-68.0,
416,"Jun  5, 2025 00:34:47.454743424 CEST",f2:42:89:7e:73:bd,2033,458,-67.0,
432,"Jun  5, 2025 00:34:47.556491069 CEST",f2:42:89:7e:73:bd,2034,458,-68.0,
437,"Jun  5, 2025 00:34:47.656573349 CEST",f2:42:89:7e:73:bd,2035,458,-67.0,
441,"Jun  5, 2025 00:34:47.759833966 CEST",f2:42:89:7e:73:bd,2036,458,-67.0,
443,"Jun  5, 2025 00:34:47.864694298 CEST",f2:42:89:7e:73:bd,2037,458,-68.0,
458,"Jun  5, 2025 00:34:48.065545119 CEST",f2:42:89:7e:73:bd,2039,458,-68.0,
