frame.number,frame.time,wlan.sa,wlan.seq,frame.len,radiotap.dbm_antsignal,is_synthetic
3,"Jun  5, 2025 00:29:51.722993869 CEST",f2:42:89:7e:73:bd,3136,458,-67.0,
7,"Jun  5, 2025 00:29:51.825386149 CEST",f2:42:89:7e:73:bd,3137,458,-67.0,
19,"Jun  5, 2025 00:29:51.927791979 CEST",f2:42:89:7e:73:bd,3138,458,-66.0,
25,"Jun  5, 2025 00:29:52.030193129 CEST",f2:42:89:7e:73:bd,3139,458,-67.0,
40,"Jun  5, 2025 00:29:52.132807505 CEST",f2:42:89:7e:73:bd,3140,458,-66.0,
49,"Jun  5, 2025 00:29:52.234993824 CEST",f2:42:89:7e:73:bd,3141,458,-66.0,
63,"Jun  5, 2025 00:29:52.337383241 CEST",f2:42:89:7e:73:bd,3142,458,-66.0,
66,"Jun  5, 2025 00:29:52.439789839 CEST",f2:42:89:7e:73:bd,3143,458,-66.0,
81,"Jun  5, 2025 00:29:52.644575098 CEST",f2:42:89:7e:73:bd,3146,458,-64.0,
88,"Jun  5, 2025 00:29:52.746981556 CEST",f2:42:89:7e:73:bd,3147,458,-65.0,
100,"Jun  5, 2025 00:29:52.849382637 CEST",f2:42:89:7e:73:bd,3148,458,-64.0,
106,"Jun  5, 2025 00:29:52.951776873 CEST",f2:42:89:7e:73:bd,3149,458,-65.0,
115,"Jun  5, 2025 00:29:53.054164544 CEST",f2:42:89:7e:73:bd,3150,458,-66.0,
118,"Jun  5, 2025 00:29:53.156567719 CEST",f2:42:89:7e:73:bd,3151,458,-64.0,
124,"Jun  5, 2025 00:29:53.258973130 CEST",f2:42:89:7e:73:bd,3152,458,-65.0,
130,"Jun  5, 2025 00:29:53.361373861 CEST",f2:42:89:7e:73:bd,3153,458,-63.0,
133,"Jun  5, 2025 00:29:53.463770472 CEST",f2:42:89:7e:73:bd,3154,458,-64.0,
144,"Jun  5, 2025 00:29:53.566169108 CEST",f2:42:89:7e:73:bd,3155,458,-62.0,
151,"Jun  5, 2025 00:29:53.668586182 CEST",f2:42:89:7e:73:bd,3157,458,-65.0,
158,"Jun  5, 2025 00:29:53.771746158 CEST",f2:42:89:7e:73:bd,3158,458,-64.0,
162,"Jun  5, 2025 00:29:53.873364248 CEST",f2:42:89:7e:73:bd,3159,458,-65.0,
166,"Jun  5, 2025 00:29:53.975763303 CEST",f2:42:89:7e:73:bd,3160,458,-64.0,
169,"Jun  5, 2025 00:29:54.078172764 CEST",f2:42:89:7e:73:bd,3161,458,-66.0,
182,"Jun  5, 2025 00:29:54.180582016 CEST",f2:42:89:7e:73:bd,3162,458,-66.0,
193,"Jun  5, 2025 00:29:54.282955789 CEST",f2:42:89:7e:73:bd,3163,458,-65.0,
204,"Jun  5, 2025 00:29:54.385358615 CEST",f2:42:89:7e:73:bd,3166,458,-65.0,
220,"Jun  5, 2025 00:29:54.591070249 CEST",f2:42:89:7e:73:bd,3168,458,-64.0,
224,"Jun  5, 2025 00:29:54.692574498 CEST",f2:42:89:7e:73:bd,3169,458,-64.0,
241,"Jun  5, 2025 00:29:54.794973902 CEST",f2:42:89:7e:73:bd,3170,458,-64.0,
246,"Jun  5, 2025 00:29:54.897347116 CEST",f2:42:89:7e:73:bd,3171,458,-65.0,
253,"Jun  5, 2025 00:29:55.002446654 CEST",f2:42:89:7e:73:bd,3172,458,-64.0,
255,"Jun  5, 2025 00:29:55.102182731 CEST",f2:42:89:7e:73:bd,3173,458,-64.0,
265,"Jun  5, 2025 00:29:55.204544002 CEST",f2:42:89:7e:73:bd,3174,458,-63.0,
269,"Jun  5, 2025 00:29:55.306943197 CEST",f2:42:89:7e:73:bd,3175,458,-64.0,
277,"Jun  5, 2025 00:29:55.409342391 CEST",f2:42:89:7e:73:bd,3176,458,-62.0,
280,"Jun  5, 2025 00:29:55.511741237 CEST",f2:42:89:7e:73:bd,3177,458,-64.0,
291,"Jun  5, 2025 00:29:55.614156914 CEST",f2:42:89:7e:73:bd,3178,458,-63.0,
296,"Jun  5, 2025 00:29:55.716542350 CEST",f2:42:89:7e:73:bd,3179,458,-63.0,
303,"Jun  5, 2025 00:29:55.818938053 CEST",f2:42:89:7e:73:bd,3180,458,-63.0,
307,"Jun  5, 2025 00:29:55.921354149 CEST",f2:42:89:7e:73:bd,3181,458,-63.0,
312,"Jun  5, 2025 00:29:56.023733998 CEST",f2:42:89:7e:73:bd,3182,458,-63.0,
337,"Jun  5, 2025 00:29:56.126135637 CEST",f2:42:89:7e:73:bd,3183,458,-63.0,
342,"Jun  5, 2025 00:29:56.230111290 CEST",f2:42:89:7e:73:bd,3184,458,-64.0,
357,"Jun  5, 2025 00:29:56.330933538 CEST",f2:42:89:7e:73:bd,3185,458,-63.0,
366,"Jun  5, 2025 00:29:56.433332383 CEST",f2:42:89:7e:73:bd,3186,458,-64.0,
371,"Jun  5, 2025 00:29:56.535732626 CEST",f2:42:89:7e:73:bd,3187,458,-63.0,
374,"Jun  5, 2025 00:29:56.638139084 CEST",f2:42:89:7e:73:bd,3188,458,-63.0,
378,"Jun  5, 2025 00:29:56.740523542 CEST",f2:42:89:7e:73:bd,3189,458,-64.0,
394,"Jun  5, 2025 00:29:56.843701817 CEST",f2:42:89:7e:73:bd,3190,458,-64.0,
400,"Jun  5, 2025 00:29:56.945333246 CEST",f2:42:89:7e:73:bd,3191,458,-64.0,
409,"Jun  5, 2025 00:29:57.047717565 CEST",f2:42:89:7e:73:bd,3192,458,-64.0,
421,"Jun  5, 2025 00:29:57.150133033 CEST",f2:42:89:7e:73:bd,3193,458,-64.0,
431,"Jun  5, 2025 00:29:57.252527129 CEST",f2:42:89:7e:73:bd,3194,458,-63.0,
438,"Jun  5, 2025 00:29:57.354930235 CEST",f2:42:89:7e:73:bd,3195,458,-63.0,
447,"Jun  5, 2025 00:29:57.458094541 CEST",f2:42:89:7e:73:bd,3196,458,-65.0,
461,"Jun  5, 2025 00:29:57.559726250 CEST",f2:42:89:7e:73:bd,3197,458,-64.0,
467,"Jun  5, 2025 00:29:57.662323165 CEST",f2:42:89:7e:73:bd,3198,458,-64.0,
475,"Jun  5, 2025 00:29:57.764533998 CEST",f2:42:89:7e:73:bd,3199,458,-65.0,
478,"Jun  5, 2025 00:29:57.866923974 CEST",f2:42:89:7e:73:bd,3200,458,-65.0,
482,"Jun  5, 2025 00:29:57.969319606 CEST",f2:42:89:7e:73:bd,3201,458,-64.0,
486,"Jun  5, 2025 00:29:58.072478116 CEST",f2:42:89:7e:73:bd,3202,458,-65.0,
489,"Jun  5, 2025 00:29:58.174147818 CEST",f2:42:89:7e:73:bd,3203,458,-65.0,
500,"Jun  5, 2025 00:29:58.276520264 CEST",f2:42:89:7e:73:bd,3204,458,-65.0,
517,"Jun  5, 2025 00:29:58.378909681 CEST",f2:42:89:7e:73:bd,3205,458,-65.0,
526,"Jun  5, 2025 00:29:58.481317885 CEST",f2:42:89:7e:73:bd,3206,458,-65.0,
532,"Jun  5, 2025 00:29:58.583710445 CEST",f2:42:89:7e:73:bd,3207,458,-65.0,
535,"Jun  5, 2025 00:29:58.686880478 CEST",f2:42:89:7e:73:bd,3208,458,-65.0,
546,"Jun  5, 2025 00:29:58.788724923 CEST",f2:42:89:7e:73:bd,3209,458,-64.0,
552,"Jun  5, 2025 00:29:58.890912080 CEST",f2:42:89:7e:73:bd,3210,458,-65.0,
559,"Jun  5, 2025 00:29:58.993304291 CEST",f2:42:89:7e:73:bd,3211,458,-65.0,
565,"Jun  5, 2025 00:29:59.095697200 CEST",f2:42:89:7e:73:bd,3212,458,-65.0,
594,"Jun  5, 2025 00:29:59.201696852 CEST",f2:42:89:7e:73:bd,3213,458,-66.0,
606,"Jun  5, 2025 00:29:59.301285564 CEST",f2:42:89:7e:73:bd,3214,458,-65.0,
628,"Jun  5, 2025 00:29:59.402898765 CEST",f2:42:89:7e:73:bd,3215,458,-65.0,
639,"Jun  5, 2025 00:29:59.505290836 CEST",f2:42:89:7e:73:bd,3216,458,-65.0,
646,"Jun  5, 2025 00:29:59.607695129 CEST",f2:42:89:7e:73:bd,3217,458,-63.0,
651,"Jun  5, 2025 00:29:59.710112762 CEST",f2:42:89:7e:73:bd,3218,458,-64.0,
658,"Jun  5, 2025 00:29:59.812516845 CEST",f2:42:89:7e:73:bd,3219,458,-64.0,
664,"Jun  5, 2025 00:29:59.915665437 CEST",f2:42:89:7e:73:bd,3220,458,-65.0,
668,"Jun  5, 2025 00:30:00.018044168 CEST",f2:42:89:7e:73:bd,3221,458,-64.0,
671,"Jun  5, 2025 00:30:00.119706258 CEST",f2:42:89:7e:73:bd,3222,458,-65.0,
674,"Jun  5, 2025 00:30:00.222732837 CEST",f2:42:89:7e:73:bd,3223,458,-65.0,
678,"Jun  5, 2025 00:30:00.324489003 CEST",f2:42:89:7e:73:bd,3224,458,-65.0,
683,"Jun  5, 2025 00:30:00.426871436 CEST",f2:42:89:7e:73:bd,3225,458,-64.0,
694,"Jun  5, 2025 00:30:00.530057323 CEST",f2:42:89:7e:73:bd,3226,458,-65.0,
697,"Jun  5, 2025 00:30:00.631700416 CEST",f2:42:89:7e:73:bd,3227,458,-66.0,
701,"Jun  5, 2025 00:30:00.734088925 CEST",f2:42:89:7e:73:bd,3228,458,-65.0,
714,"Jun  5, 2025 00:30:00.836476177 CEST",f2:42:89:7e:73:bd,3229,458,-65.0,
723,"Jun  5, 2025 00:30:00.939150547 CEST",f2:42:89:7e:73:bd,3230,458,-64.0,
736,"Jun  5, 2025 00:30:01.041294751 CEST",f2:42:89:7e:73:bd,3231,458,-64.0,
755,"Jun  5, 2025 00:30:01.144467508 CEST",f2:42:89:7e:73:bd,3232,458,-65.0,
763,"Jun  5, 2025 00:30:01.247704030 CEST",f2:42:89:7e:73:bd,3233,458,-65.0,
777,"Jun  5, 2025 00:30:01.348485491 CEST",f2:42:89:7e:73:bd,3234,458,-66.0,
789,"Jun  5, 2025 00:30:01.455374502 CEST",f2:42:89:7e:73:bd,3235,458,-65.0,
797,"Jun  5, 2025 00:30:01.553486490 CEST",f2:42:89:7e:73:bd,3236,458,-65.0,
800,"Jun  5, 2025 00:30:01.655700815 CEST",f2:42:89:7e:73:bd,3237,458,-65.0,
803,"Jun  5, 2025 00:30:01.758842911 CEST",f2:42:89:7e:73:bd,3238,458,-65.0,
814,"Jun  5, 2025 00:30:01.860486493 CEST",f2:42:89:7e:73:bd,3239,458,-64.0,
822,"Jun  5, 2025 00:30:01.962867808 CEST",f2:42:89:7e:73:bd,3240,458,-66.0,
830,"Jun  5, 2025 00:30:02.065264629 CEST",f2:42:89:7e:73:bd,3241,458,-65.0,
844,"Jun  5, 2025 00:30:02.167674788 CEST",f2:42:89:7e:73:bd,3242,458,-65.0,
852,"Jun  5, 2025 00:30:02.270071120 CEST",f2:42:89:7e:73:bd,3243,458,-64.0,
860,"Jun  5, 2025 00:30:02.372469057 CEST",f2:42:89:7e:73:bd,3244,458,-66.0,
866,"Jun  5, 2025 00:30:02.474871814 CEST",f2:42:89:7e:73:bd,3245,458,-64.0,
880,"Jun  5, 2025 00:30:02.577255015 CEST",f2:42:89:7e:73:bd,3246,458,-64.0,
886,"Jun  5, 2025 00:30:02.679676559 CEST",f2:42:89:7e:73:bd,3247,458,-65.0,
906,"Jun  5, 2025 00:30:02.782060808 CEST",f2:42:89:7e:73:bd,3248,458,-65.0,
918,"Jun  5, 2025 00:30:02.884473203 CEST",f2:42:89:7e:73:bd,3249,458,-65.0,
925,"Jun  5, 2025 00:30:02.986853820 CEST",f2:42:89:7e:73:bd,3250,458,-66.0,
932,"Jun  5, 2025 00:30:03.089263630 CEST",f2:42:89:7e:73:bd,3251,458,-65.0,
935,"Jun  5, 2025 00:30:03.191665479 CEST",f2:42:89:7e:73:bd,3252,458,-65.0,
938,"Jun  5, 2025 00:30:03.294069842 CEST",f2:42:89:7e:73:bd,3253,458,-66.0,
942,"Jun  5, 2025 00:30:03.396448364 CEST",f2:42:89:7e:73:bd,3254,458,-67.0,
947,"Jun  5, 2025 00:30:03.498846511 CEST",f2:42:89:7e:73:bd,3255,458,-66.0,
953,"Jun  5, 2025 00:30:03.602046645 CEST",f2:42:89:7e:73:bd,3256,458,-65.0,
956,"Jun  5, 2025 00:30:03.703646507 CEST",f2:42:89:7e:73:bd,3257,458,-66.0,
960,"Jun  5, 2025 00:30:03.806066025 CEST",f2:42:89:7e:73:bd,3258,458,-66.0,
964,"Jun  5, 2025 00:30:03.908441334 CEST",f2:42:89:7e:73:bd,3259,458,-66.0,
966,"Jun  5, 2025 00:30:04.011637697 CEST",f2:42:89:7e:73:bd,3260,458,-65.0,
970,"Jun  5, 2025 00:30:04.113430181 CEST",f2:42:89:7e:73:bd,3261,458,-65.0,
1004,"Jun  5, 2025 00:30:04.318053339 CEST",f2:42:89:7e:73:bd,3263,458,-66.0,
1010,"Jun  5, 2025 00:30:04.420439683 CEST",f2:42:89:7e:73:bd,3264,458,-65.0,
1029,"Jun  5, 2025 00:30:04.522834757 CEST",f2:42:89:7e:73:bd,3265,458,-65.0,
1039,"Jun  5, 2025 00:30:04.625687501 CEST",f2:42:89:7e:73:bd,3266,458,-65.0,
1047,"Jun  5, 2025 00:30:04.727634334 CEST",f2:42:89:7e:73:bd,3267,458,-66.0,
1060,"Jun  5, 2025 00:30:04.830039744 CEST",f2:42:89:7e:73:bd,3268,458,-65.0,
1067,"Jun  5, 2025 00:30:04.932429790 CEST",f2:42:89:7e:73:bd,3269,458,-65.0,
1089,"Jun  5, 2025 00:30:05.137935183 CEST",f2:42:89:7e:73:bd,3271,458,-65.0,
1100,"Jun  5, 2025 00:30:05.240291565 CEST",f2:42:89:7e:73:bd,3272,458,-65.0,
1107,"Jun  5, 2025 00:30:05.342031528 CEST",f2:42:89:7e:73:bd,3273,458,-65.0,
1111,"Jun  5, 2025 00:30:05.444424018 CEST",f2:42:89:7e:73:bd,3274,458,-65.0,
1126,"Jun  5, 2025 00:30:05.546852895 CEST",f2:42:89:7e:73:bd,3275,459,-65.0,
1138,"Jun  5, 2025 00:30:05.649243639 CEST",f2:42:89:7e:73:bd,3276,458,-65.0,
1149,"Jun  5, 2025 00:30:05.751621113 CEST",f2:42:89:7e:73:bd,3277,458,-65.0,
1154,"Jun  5, 2025 00:30:05.854021216 CEST",f2:42:89:7e:73:bd,3278,458,-65.0,
1163,"Jun  5, 2025 00:30:05.956425928 CEST",f2:42:89:7e:73:bd,3279,459,-65.0,
1197,"Jun  5, 2025 00:30:06.161231721 CEST",f2:42:89:7e:73:bd,3281,458,-66.0,
